chrom	chromStart	chromEnd	name	score	strand	counts
2	48376790	48376820	M07808:66:000000000-KDBRJ:1:2111:16908:8127	60	-	3
2	48376790	48376820	M07808:66:000000000-KDBRJ:1:2111:16905:8148	60	-	3
2	119926507	119926537	M07808:66:000000000-KDBRJ:1:2111:7144:8202	60	-	5
2	190484239	190484269	M07808:66:000000000-KDBRJ:1:2111:18751:8408	60	+	1
2	134599937	134599967	M07808:66:000000000-KDBRJ:1:2111:14069:8635	60	+	9
2	134599937	134599967	M07808:66:000000000-KDBRJ:1:2111:14047:8641	60	+	9
2	11289394	11289424	M07808:66:000000000-KDBRJ:1:2111:18629:8797	60	-	10
2	11289394	11289424	M07808:66:000000000-KDBRJ:1:2111:18616:8810	60	-	10
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2111:23256:8884	60	+	164
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2111:23993:9085	60	-	56
2	33253418	33253448	M07808:66:000000000-KDBRJ:1:2111:16834:9152	60	-	21
2	152674244	152674274	M07808:66:000000000-KDBRJ:1:2111:24175:9584	60	-	4
2	130004432	130004462	M07808:66:000000000-KDBRJ:1:2111:9834:10005	60	-	3
2	152674244	152674274	M07808:66:000000000-KDBRJ:1:2111:24167:9567	60	-	4
2	83102383	83102413	M07808:66:000000000-KDBRJ:1:2111:16954:11662	60	-	2
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2111:23568:11693	60	-	56
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2111:23550:11696	60	-	56
2	83102383	83102413	M07808:66:000000000-KDBRJ:1:2111:23806:11879	60	-	2
2	147338031	147338061	M07808:66:000000000-KDBRJ:1:2111:21030:12127	60	+	3
2	54452431	54452461	M07808:66:000000000-KDBRJ:1:2111:27893:12301	60	+	9
2	210038054	210038084	M07808:66:000000000-KDBRJ:1:2111:22102:12561	60	-	9
2	59593487	59593517	M07808:66:000000000-KDBRJ:1:2111:28305:13279	60	-	4
2	169998255	169998285	M07808:66:000000000-KDBRJ:1:2111:6796:13949	60	-	4
2	169998255	169998285	M07808:66:000000000-KDBRJ:1:2111:6784:13964	60	-	4
2	168561367	168561397	M07808:66:000000000-KDBRJ:1:2111:24054:14061	60	+	5
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2111:24021:14725	60	-	211
2	177122700	177122730	M07808:66:000000000-KDBRJ:1:2111:24222:14734	60	+	2
2	73267582	73267612	M07808:66:000000000-KDBRJ:1:2111:11256:15081	60	-	10
2	73267582	73267612	M07808:66:000000000-KDBRJ:1:2111:11260:15100	60	-	10
2	11744947	11744977	M07808:66:000000000-KDBRJ:1:2111:7715:15113	60	+	6
2	11744947	11744977	M07808:66:000000000-KDBRJ:1:2111:7704:15128	60	+	6
2	235443881	235443911	M07808:66:000000000-KDBRJ:1:2111:7311:15163	60	+	6
2	230028748	230028778	M07808:66:000000000-KDBRJ:1:2111:13713:15518	60	-	8
2	230028748	230028778	M07808:66:000000000-KDBRJ:1:2111:13731:15518	60	-	8
2	224616884	224616914	M07808:66:000000000-KDBRJ:1:2111:4270:15896	60	+	3
2	178927061	178927091	M07808:66:000000000-KDBRJ:1:2111:15975:16533	60	+	32
2	178927061	178927091	M07808:66:000000000-KDBRJ:1:2111:15956:16541	60	+	32
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2111:8293:16742	60	-	211
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2111:8275:16748	60	-	211
2	121653010	121653040	M07808:66:000000000-KDBRJ:1:2111:15558:17253	60	+	18
2	85556968	85556998	M07808:66:000000000-KDBRJ:1:2111:28396:17267	60	-	4
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2111:27788:17598	60	-	211
2	153955389	153955419	M07808:66:000000000-KDBRJ:1:2111:26002:18796	60	-	29
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2111:8288:18838	60	-	211
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2111:8290:18862	60	-	211
2	208264414	208264444	M07808:66:000000000-KDBRJ:1:2111:23512:18945	60	+	1
2	231997525	231997555	M07808:66:000000000-KDBRJ:1:2111:18299:19113	60	-	29
2	231997525	231997555	M07808:66:000000000-KDBRJ:1:2111:18293:19131	60	-	29
2	165742509	165742539	M07808:66:000000000-KDBRJ:1:2111:22543:19773	60	-	2
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2111:20069:20461	60	-	56
2	179700490	179700520	M07808:66:000000000-KDBRJ:1:2111:15869:20575	60	-	5
2	179700490	179700520	M07808:66:000000000-KDBRJ:1:2111:15874:20592	60	-	5
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2111:13760:20999	60	-	56
2	3540194	3540224	M07808:66:000000000-KDBRJ:1:2111:15008:21309	60	-	1
2	55592168	55592198	M07808:66:000000000-KDBRJ:1:2111:6627:21099	60	+	2
2	25836502	25836532	M07808:66:000000000-KDBRJ:1:2111:28000:21622	60	-	9
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2111:14857:21824	60	-	56
2	121653010	121653040	M07808:66:000000000-KDBRJ:1:2111:18016:22599	60	+	18
2	92416937	92416967	M07808:66:000000000-KDBRJ:1:2111:14579:22694	60	+	4
2	172547365	172547395	M07808:66:000000000-KDBRJ:1:2111:19646:23014	60	+	14
2	172547365	172547395	M07808:66:000000000-KDBRJ:1:2111:19664:23037	60	+	14
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2111:20336:23404	60	-	56
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2111:20335:23423	60	-	56
2	171092213	171092243	M07808:66:000000000-KDBRJ:1:2111:25495:24137	60	+	11
2	95229811	95229841	M07808:66:000000000-KDBRJ:1:2111:26033:24406	60	+	2
2	99827673	99827703	M07808:66:000000000-KDBRJ:1:2111:20695:24706	60	+	23
2	24185611	24185641	M07808:66:000000000-KDBRJ:1:2111:21394:25257	60	+	28
2	134599937	134599967	M07808:66:000000000-KDBRJ:1:2111:14825:26076	60	+	9
2	134599937	134599967	M07808:66:000000000-KDBRJ:1:2111:14838:26096	60	+	9
2	134599937	134599967	M07808:66:000000000-KDBRJ:1:2111:14815:26106	60	+	9
2	172547365	172547395	M07808:66:000000000-KDBRJ:1:2111:17410:26134	60	+	14
2	128771716	128771746	M07808:66:000000000-KDBRJ:1:2111:16361:26608	60	-	6
2	232509347	232509377	M07808:66:000000000-KDBRJ:1:2111:11223:26841	60	-	1
2	187620000	187620030	M07808:66:000000000-KDBRJ:1:2111:9066:27110	60	-	2
2	88294700	88294730	M07808:66:000000000-KDBRJ:1:2112:11897:4250	60	+	32
2	212725569	212725599	M07808:66:000000000-KDBRJ:1:2112:20069:4337	60	-	1
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:22319:4509	60	-	211
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:21481:5465	60	-	211
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:12046:5506	60	-	211
2	155008175	155008205	M07808:66:000000000-KDBRJ:1:2112:22235:5783	60	+	10
2	155008175	155008205	M07808:66:000000000-KDBRJ:1:2112:22220:5798	60	+	10
2	121653010	121653040	M07808:66:000000000-KDBRJ:1:2112:8042:6034	60	+	18
2	48378675	48378705	M07808:66:000000000-KDBRJ:1:2112:24888:7534	60	+	2
2	77829744	77829774	M07808:66:000000000-KDBRJ:1:2112:24749:7548	60	+	22
2	171092213	171092243	M07808:66:000000000-KDBRJ:1:2112:21029:7676	60	+	11
2	28783293	28783323	M07808:66:000000000-KDBRJ:1:2112:8875:8031	60	+	15
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:9043:8058	60	-	211
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:9049:8075	60	-	211
2	33253418	33253448	M07808:66:000000000-KDBRJ:1:2112:25659:8227	60	-	21
2	30364731	30364761	M07808:66:000000000-KDBRJ:1:2112:11402:8318	60	-	7
2	26090179	26090209	M07808:66:000000000-KDBRJ:1:2112:23618:8582	60	+	8
2	26090179	26090209	M07808:66:000000000-KDBRJ:1:2112:23616:8605	60	+	8
2	76880087	76880117	M07808:66:000000000-KDBRJ:1:2112:16626:9018	60	+	1
2	8111220	8111250	M07808:66:000000000-KDBRJ:1:2112:9976:9046	60	-	1
2	146069817	146069847	M07808:66:000000000-KDBRJ:1:2112:13929:9627	60	+	6
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2112:22707:10126	60	-	56
2	178927061	178927091	M07808:66:000000000-KDBRJ:1:2112:5160:10869	60	+	32
2	13534232	13534262	M07808:66:000000000-KDBRJ:1:2112:13672:11265	60	-	14
2	95583091	95583121	M07808:66:000000000-KDBRJ:1:2112:16001:11357	60	+	1
2	128771716	128771746	M07808:66:000000000-KDBRJ:1:2112:23941:11868	60	-	6
2	102632301	102632331	M07808:66:000000000-KDBRJ:1:2112:14394:11933	60	+	1
2	191859468	191859498	M07808:66:000000000-KDBRJ:1:2112:6720:12019	60	+	10
2	44263900	44263930	M07808:66:000000000-KDBRJ:1:2112:18584:12035	60	-	16
2	77829744	77829774	M07808:66:000000000-KDBRJ:1:2112:20643:12951	60	+	22
2	24857578	24857608	M07808:66:000000000-KDBRJ:1:2112:7421:13022	60	+	2
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:19281:13213	60	-	211
2	241335629	241335659	M07808:66:000000000-KDBRJ:1:2112:4649:13250	60	-	2
2	241335629	241335659	M07808:66:000000000-KDBRJ:1:2112:4666:13267	60	-	2
2	223045799	223045829	M07808:66:000000000-KDBRJ:1:2112:12652:13268	60	+	11
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:24650:13852	60	-	211
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:24669:13860	60	-	211
2	83102385	83102415	M07808:66:000000000-KDBRJ:1:2112:9605:13870	60	-	3
2	47856705	47856735	M07808:66:000000000-KDBRJ:1:2112:5851:13992	60	-	7
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2112:5219:14330	60	+	164
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2112:5220:14349	60	+	164
2	88090212	88090242	M07808:66:000000000-KDBRJ:1:2112:26186:14415	60	-	1
2	233871171	233871201	M07808:66:000000000-KDBRJ:1:2112:24402:14523	60	+	11
2	33253418	33253448	M07808:66:000000000-KDBRJ:1:2112:24802:15078	60	-	21
2	136165776	136165806	M07808:66:000000000-KDBRJ:1:2112:19697:15109	60	+	8
2	25836502	25836532	M07808:66:000000000-KDBRJ:1:2112:8680:15692	60	-	9
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:26242:15845	60	-	211
2	97074859	97074889	M07808:66:000000000-KDBRJ:1:2112:11083:15946	60	+	3
2	231997525	231997555	M07808:66:000000000-KDBRJ:1:2112:12921:16173	60	-	29
2	106371875	106371905	M07808:66:000000000-KDBRJ:1:2112:12888:16290	60	-	4
2	128200704	128200734	M07808:66:000000000-KDBRJ:1:2112:10922:17430	60	-	3
2	128200704	128200734	M07808:66:000000000-KDBRJ:1:2112:10934:17443	60	-	3
2	204987437	204987467	M07808:66:000000000-KDBRJ:1:2112:27993:17844	60	-	23
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:23646:18070	60	-	211
2	233871171	233871201	M07808:66:000000000-KDBRJ:1:2112:10223:18142	60	+	11
2	39267124	39267154	M07808:66:000000000-KDBRJ:1:2112:26198:18371	60	-	7
2	77829744	77829774	M07808:66:000000000-KDBRJ:1:2112:9940:18993	60	+	22
2	14989753	14989783	M07808:66:000000000-KDBRJ:1:2112:5541:19145	60	-	11
2	204987437	204987467	M07808:66:000000000-KDBRJ:1:2112:22835:19188	60	-	23
2	191583296	191583326	M07808:66:000000000-KDBRJ:1:2112:25770:19284	60	-	4
2	191583296	191583326	M07808:66:000000000-KDBRJ:1:2112:25749:19286	60	-	4
2	111601391	111601421	M07808:66:000000000-KDBRJ:1:2112:16299:19762	60	+	1
2	181432901	181432931	M07808:66:000000000-KDBRJ:1:2112:25618:19947	60	+	7
2	233443784	233443814	M07808:66:000000000-KDBRJ:1:2112:6034:20281	60	+	7
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:7129:20348	60	-	211
2	95563470	95563500	M07808:66:000000000-KDBRJ:1:2112:13310:20418	60	+	6
2	18585931	18585961	M07808:66:000000000-KDBRJ:1:2112:17953:20815	60	+	9
2	191124950	191124980	M07808:66:000000000-KDBRJ:1:2112:16488:20901	60	+	4
2	64230654	64230684	M07808:66:000000000-KDBRJ:1:2112:15927:21188	60	+	13
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2112:21347:21723	60	+	164
2	130004432	130004462	M07808:66:000000000-KDBRJ:1:2112:23160:22038	60	-	3
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2112:21205:22054	60	+	164
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2112:21226:22061	60	+	164
2	4449649	4449679	M07808:66:000000000-KDBRJ:1:2112:8049:22183	60	+	2
2	61286883	61286913	M07808:66:000000000-KDBRJ:1:2112:18915:22451	60	+	7
2	61286883	61286913	M07808:66:000000000-KDBRJ:1:2112:18927:22471	60	+	7
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2112:4570:22902	60	+	164
2	152268211	152268241	M07808:66:000000000-KDBRJ:1:2112:16127:23086	60	-	3
2	152268211	152268241	M07808:66:000000000-KDBRJ:1:2112:16147:23084	60	-	3
2	123182950	123182980	M07808:66:000000000-KDBRJ:1:2112:24874:23996	60	-	4
2	166558604	166558634	M07808:66:000000000-KDBRJ:1:2112:22097:24027	60	+	6
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2112:13913:24232	60	+	164
2	36123633	36123663	M07808:66:000000000-KDBRJ:1:2112:8115:24635	60	-	10
2	86774472	86774502	M07808:66:000000000-KDBRJ:1:2112:24327:24785	60	-	11
2	13534232	13534262	M07808:66:000000000-KDBRJ:1:2112:10073:25094	60	-	14
2	201731603	201731633	M07808:66:000000000-KDBRJ:1:2112:22316:25353	60	-	3
2	13534232	13534262	M07808:66:000000000-KDBRJ:1:2112:21137:26084	60	-	14
2	70373944	70373974	M07808:66:000000000-KDBRJ:1:2112:19646:27663	60	+	46
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2112:12647:28982	60	-	211
2	155840594	155840624	M07808:66:000000000-KDBRJ:1:2113:11227:2601	60	-	4
2	140862921	140862951	M07808:66:000000000-KDBRJ:1:2113:9919:3053	60	+	3
2	140862921	140862951	M07808:66:000000000-KDBRJ:1:2113:9917:3075	60	+	3
2	86789362	86789392	M07808:66:000000000-KDBRJ:1:2113:9933:3608	60	-	28
2	101064044	101064074	M07808:66:000000000-KDBRJ:1:2113:22977:4829	60	-	11
2	101064044	101064074	M07808:66:000000000-KDBRJ:1:2113:22990:4842	60	-	11
2	55592168	55592198	M07808:66:000000000-KDBRJ:1:2113:20823:5162	60	+	2
2	231997525	231997555	M07808:66:000000000-KDBRJ:1:2113:10046:5197	60	-	29
2	152268211	152268241	M07808:66:000000000-KDBRJ:1:2113:23248:5257	60	-	3
2	86789357	86789387	M07808:66:000000000-KDBRJ:1:2113:7583:5584	60	-	4
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2113:11942:5640	60	-	211
2	191073811	191073841	M07808:66:000000000-KDBRJ:1:2113:23190:5981	60	-	2
2	198904698	198904728	M07808:66:000000000-KDBRJ:1:2113:10072:6330	60	+	3
2	198904698	198904728	M07808:66:000000000-KDBRJ:1:2113:10080:6347	60	+	3
2	9595040	9595070	M07808:66:000000000-KDBRJ:1:2113:13872:6705	60	+	2
2	172360421	172360451	M07808:66:000000000-KDBRJ:1:2113:15738:6725	60	+	2
2	32097597	32097627	M07808:66:000000000-KDBRJ:1:2113:12733:6819	60	+	2
2	4614141	4614171	M07808:66:000000000-KDBRJ:1:2113:19669:6892	60	-	3
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2113:24977:7140	60	-	211
2	230280518	230280548	M07808:66:000000000-KDBRJ:1:2113:8379:7465	60	+	8
2	99827673	99827703	M07808:66:000000000-KDBRJ:1:2113:18468:7504	60	+	23
2	70373944	70373974	M07808:66:000000000-KDBRJ:1:2113:10469:7549	60	+	46
2	204218600	204218630	M07808:66:000000000-KDBRJ:1:2113:11996:7746	60	+	13
2	36123633	36123663	M07808:66:000000000-KDBRJ:1:2113:7431:7859	60	-	10
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2113:11720:8081	60	+	164
2	191149058	191149088	M07808:66:000000000-KDBRJ:1:2113:19467:8246	60	+	2
2	181432901	181432931	M07808:66:000000000-KDBRJ:1:2113:6714:8672	60	+	7
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2113:22104:9017	60	-	211
2	112068717	112068747	M07808:66:000000000-KDBRJ:1:2113:10900:9098	60	-	21
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2113:19817:9100	60	-	211
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2113:19820:9131	60	-	211
2	77829744	77829774	M07808:66:000000000-KDBRJ:1:2113:27889:10191	60	+	22
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2113:9361:10226	60	+	164
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2113:28454:10669	60	-	211
2	166558604	166558634	M07808:66:000000000-KDBRJ:1:2113:18667:10854	60	+	6
2	28252930	28252960	M07808:66:000000000-KDBRJ:1:2113:23033:11376	60	-	6
2	68049750	68049780	M07808:66:000000000-KDBRJ:1:2113:28023:12507	60	-	1
2	48341353	48341383	M07808:66:000000000-KDBRJ:1:2113:21812:12956	60	+	3
2	172547317	172547347	M07808:66:000000000-KDBRJ:1:2113:2115:13230	60	-	6
2	13534232	13534262	M07808:66:000000000-KDBRJ:1:2113:18179:14430	60	-	14
2	134599937	134599967	M07808:66:000000000-KDBRJ:1:2113:26003:14592	60	+	9
2	156897329	156897359	M07808:66:000000000-KDBRJ:1:2113:6721:14692	60	+	3
2	142381090	142381120	M07808:66:000000000-KDBRJ:1:2113:25608:15021	60	-	5
2	142381090	142381120	M07808:66:000000000-KDBRJ:1:2113:25587:15028	60	-	5
2	19260805	19260835	M07808:66:000000000-KDBRJ:1:2113:24967:15052	60	-	8
2	70373944	70373974	M07808:66:000000000-KDBRJ:1:2113:22805:15282	60	+	46
2	172547365	172547395	M07808:66:000000000-KDBRJ:1:2113:3873:15808	60	+	14
2	13534232	13534262	M07808:66:000000000-KDBRJ:1:2113:23093:16527	60	-	14
2	68932847	68932877	M07808:66:000000000-KDBRJ:1:2113:9445:16634	60	+	2
2	222347772	222347802	M07808:66:000000000-KDBRJ:1:2113:11045:17269	60	-	1
2	30364731	30364761	M07808:66:000000000-KDBRJ:1:2113:6273:17915	60	-	7
2	30364731	30364761	M07808:66:000000000-KDBRJ:1:2113:6287:17929	60	-	7
2	30364731	30364761	M07808:66:000000000-KDBRJ:1:2113:6268:17932	60	-	7
2	15410135	15410165	M07808:66:000000000-KDBRJ:1:2113:5954:18255	60	-	5
2	15410135	15410165	M07808:66:000000000-KDBRJ:1:2113:5936:18258	60	-	5
2	15410135	15410165	M07808:66:000000000-KDBRJ:1:2113:5945:18273	60	-	5
2	785610	785640	M07808:66:000000000-KDBRJ:1:2113:12321:18665	60	+	11
2	191073811	191073841	M07808:66:000000000-KDBRJ:1:2113:24567:18775	60	-	2
2	178927061	178927091	M07808:66:000000000-KDBRJ:1:2113:22149:20519	60	+	32
2	112068717	112068747	M07808:66:000000000-KDBRJ:1:2113:14218:20891	60	-	21
2	178927061	178927091	M07808:66:000000000-KDBRJ:1:2113:10174:21103	60	+	32
2	182732834	182732864	M07808:66:000000000-KDBRJ:1:2113:13158:21157	60	-	9
2	218296604	218296634	M07808:66:000000000-KDBRJ:1:2113:5905:21270	60	+	6
2	33286649	33286679	M07808:66:000000000-KDBRJ:1:2113:17538:21405	60	+	7
2	61286883	61286913	M07808:66:000000000-KDBRJ:1:2113:16341:21717	60	+	7
2	76206153	76206183	M07808:66:000000000-KDBRJ:1:2113:18140:21724	60	+	2
2	76206153	76206183	M07808:66:000000000-KDBRJ:1:2113:18124:21734	60	+	2
2	61286883	61286913	M07808:66:000000000-KDBRJ:1:2113:16341:21737	60	+	7
2	230028748	230028778	M07808:66:000000000-KDBRJ:1:2113:24336:21759	60	-	8
2	11744947	11744977	M07808:66:000000000-KDBRJ:1:2113:14544:21907	60	+	6
2	11744947	11744977	M07808:66:000000000-KDBRJ:1:2113:14548:21925	60	+	6
2	7866218	7866243	M07808:66:000000000-KDBRJ:1:2113:21562:22198	60	-	1
2	36264443	36264473	M07808:66:000000000-KDBRJ:1:2113:10433:22398	60	+	20
2	20316491	20316521	M07808:66:000000000-KDBRJ:1:2113:12463:22743	60	-	1
2	182732834	182732864	M07808:66:000000000-KDBRJ:1:2113:17741:22804	60	-	9
2	175267994	175268024	M07808:66:000000000-KDBRJ:1:2113:6823:22996	60	+	21
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2113:14798:23033	60	-	211
2	7629264	7629294	M07808:66:000000000-KDBRJ:1:2113:6095:23076	60	+	2
2	188702801	188702831	M07808:66:000000000-KDBRJ:1:2113:24032:23710	60	-	7
2	79707280	79707310	M07808:66:000000000-KDBRJ:1:2113:17898:24027	60	-	1
2	88294700	88294730	M07808:66:000000000-KDBRJ:1:2113:18714:25002	60	+	32
2	47856705	47856735	M07808:66:000000000-KDBRJ:1:2113:12901:25137	60	-	7
2	86789362	86789392	M07808:66:000000000-KDBRJ:1:2113:18313:25969	60	-	28
2	61328735	61328765	M07808:66:000000000-KDBRJ:1:2113:10287:26077	60	-	5
2	88294700	88294730	M07808:66:000000000-KDBRJ:1:2113:20502:26083	60	+	32
2	88294700	88294730	M07808:66:000000000-KDBRJ:1:2113:20520:26087	60	+	32
2	61328735	61328765	M07808:66:000000000-KDBRJ:1:2113:10275:26093	60	-	5
2	99827673	99827703	M07808:66:000000000-KDBRJ:1:2113:13983:27110	60	+	23
2	13534232	13534262	M07808:66:000000000-KDBRJ:1:2113:16474:27487	60	-	14
2	13534232	13534262	M07808:66:000000000-KDBRJ:1:2113:16496:27500	60	-	14
2	13534232	13534262	M07808:66:000000000-KDBRJ:1:2113:16474:27509	60	-	14
2	64777021	64777051	M07808:66:000000000-KDBRJ:1:2113:18373:28075	60	-	16
2	230764882	230764912	M07808:66:000000000-KDBRJ:1:2114:6878:4775	60	+	17
2	134567974	134568004	M07808:66:000000000-KDBRJ:1:2114:13315:5113	60	+	1
2	28783293	28783323	M07808:66:000000000-KDBRJ:1:2114:23827:5868	60	+	15
2	149581313	149581343	M07808:66:000000000-KDBRJ:1:2114:11912:5884	60	+	10
2	117490800	117490830	M07808:66:000000000-KDBRJ:1:2114:25671:5895	60	-	6
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2114:25668:6438	60	+	164
2	141356017	141356047	M07808:66:000000000-KDBRJ:1:2114:23604:6470	60	-	5
2	116599899	116599929	M07808:66:000000000-KDBRJ:1:2114:17382:6619	60	+	1
2	214625551	214625581	M07808:66:000000000-KDBRJ:1:2114:11905:6683	60	-	2
2	214625551	214625581	M07808:66:000000000-KDBRJ:1:2114:11924:6687	60	-	2
2	171092213	171092243	M07808:66:000000000-KDBRJ:1:2114:19637:6852	60	+	11
2	120713511	120713541	M07808:66:000000000-KDBRJ:1:2114:20584:7166	60	+	2
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2114:13570:7469	60	+	164
2	172547317	172547347	M07808:66:000000000-KDBRJ:1:2114:14046:7471	60	-	6
2	218255337	218255367	M07808:66:000000000-KDBRJ:1:2114:8223:8025	60	-	1
2	77829744	77829774	M07808:66:000000000-KDBRJ:1:2114:14192:8109	60	+	22
2	225441229	225441259	M07808:66:000000000-KDBRJ:1:2114:5022:8581	60	-	7
2	146069817	146069847	M07808:66:000000000-KDBRJ:1:2114:21099:8617	60	+	6
2	24857578	24857608	M07808:66:000000000-KDBRJ:1:2114:6335:9149	60	+	2
2	88896942	88896972	M07808:66:000000000-KDBRJ:1:2114:20996:9186	60	-	3
2	88896942	88896972	M07808:66:000000000-KDBRJ:1:2114:20986:9203	60	-	3
2	73267582	73267612	M07808:66:000000000-KDBRJ:1:2114:27984:9477	60	-	10
2	101228330	101228360	M07808:66:000000000-KDBRJ:1:2114:9872:9611	60	-	16
2	101228330	101228360	M07808:66:000000000-KDBRJ:1:2114:9890:9615	60	-	16
2	44263900	44263930	M07808:66:000000000-KDBRJ:1:2114:25514:9937	60	-	16
2	107823396	107823426	M07808:66:000000000-KDBRJ:1:2114:10729:10034	60	+	8
2	107823396	107823426	M07808:66:000000000-KDBRJ:1:2114:10726:10051	60	+	8
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2114:25588:10118	60	-	211
2	134572589	134572619	M07808:66:000000000-KDBRJ:1:2114:23701:10151	60	-	3
2	173008839	173008869	M07808:66:000000000-KDBRJ:1:2114:9126:10207	60	+	1
2	44263900	44263930	M07808:66:000000000-KDBRJ:1:2114:7453:10423	60	-	16
2	63945875	63945905	M07808:66:000000000-KDBRJ:1:2114:9870:10515	60	-	2
2	63945875	63945905	M07808:66:000000000-KDBRJ:1:2114:9880:10531	60	-	2
2	15179897	15179927	M07808:66:000000000-KDBRJ:1:2114:8176:10591	60	-	2
2	143147907	143147937	M07808:66:000000000-KDBRJ:1:2114:8190:11037	60	+	2
2	73267582	73267612	M07808:66:000000000-KDBRJ:1:2114:15165:11537	60	-	10
2	234943814	234943844	M07808:66:000000000-KDBRJ:1:2114:17536:11738	60	+	1
2	178927061	178927091	M07808:66:000000000-KDBRJ:1:2114:26635:12307	60	+	32
2	191583296	191583326	M07808:66:000000000-KDBRJ:1:2114:25034:13364	60	-	4
2	223045799	223045829	M07808:66:000000000-KDBRJ:1:2114:25453:13381	60	+	11
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2114:7048:13842	60	+	164
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2114:6149:13843	60	-	211
2	64580900	64580930	M07808:66:000000000-KDBRJ:1:2114:27983:14420	60	-	1
2	111566947	111566977	M07808:66:000000000-KDBRJ:1:2114:18752:14564	60	+	1
2	68932847	68932877	M07808:66:000000000-KDBRJ:1:2114:17523:14860	60	+	2
2	147338031	147338061	M07808:66:000000000-KDBRJ:1:2114:28699:15522	60	+	3
2	223631812	223631842	M07808:66:000000000-KDBRJ:1:2114:25732:15569	60	-	3
2	223631812	223631842	M07808:66:000000000-KDBRJ:1:2114:25724:15586	60	-	3
2	198102187	198102217	M07808:66:000000000-KDBRJ:1:2114:9056:15854	60	-	4
2	237862454	237862484	M07808:66:000000000-KDBRJ:1:2114:17958:16501	60	+	1
2	199176657	199176687	M07808:66:000000000-KDBRJ:1:2114:1981:17322	60	-	3
2	73212451	73212481	M07808:66:000000000-KDBRJ:1:2114:28213:17473	60	-	10
2	210038054	210038084	M07808:66:000000000-KDBRJ:1:2114:23884:17625	60	-	9
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2114:24168:17681	60	-	56
2	153955389	153955419	M07808:66:000000000-KDBRJ:1:2114:26172:17824	60	-	29
2	20747912	20747942	M07808:66:000000000-KDBRJ:1:2114:6855:18436	60	-	2
2	88294700	88294730	M07808:66:000000000-KDBRJ:1:2114:25735:18605	60	+	32
2	88294700	88294730	M07808:66:000000000-KDBRJ:1:2114:25754:18614	60	+	32
2	23509622	23509651	M07808:66:000000000-KDBRJ:1:2114:13816:18958	60	+	6
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2114:25229:19019	60	+	164
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2114:28569:19407	60	+	164
2	143780006	143780036	M07808:66:000000000-KDBRJ:1:2114:17073:19437	60	-	23
