chrom	chromStart	chromEnd	name	score	strand	counts
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:1114:19815:7624	60	-	98
2	38585272	38585302	M07808:66:000000000-KDBRJ:1:1114:16918:8072	60	+	2
2	199960243	199960273	M07808:66:000000000-KDBRJ:1:1114:19057:8131	60	+	11
2	235190840	235190870	M07808:66:000000000-KDBRJ:1:1114:15232:7750	60	-	5
2	134599937	134599967	M07808:66:000000000-KDBRJ:1:1114:6417:8254	60	+	8
2	134599937	134599967	M07808:66:000000000-KDBRJ:1:1114:6424:8270	60	+	8
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:1114:14726:8715	60	+	167
2	112068717	112068747	M07808:66:000000000-KDBRJ:1:1114:22894:8996	60	-	8
2	12029661	12029691	M07808:66:000000000-KDBRJ:1:1114:14934:9163	60	+	3
2	12029661	12029691	M07808:66:000000000-KDBRJ:1:1114:14916:9167	60	+	3
2	171094374	171094404	M07808:66:000000000-KDBRJ:1:1114:11000:4156	60	+	13
2	157754154	157754184	M07808:66:000000000-KDBRJ:1:1114:26199:10151	60	+	1
2	35948440	35948470	M07808:66:000000000-KDBRJ:1:1114:11768:9609	60	+	1
2	233690126	233690156	M07808:66:000000000-KDBRJ:1:1114:10181:10301	60	-	1
2	167178128	167178158	M07808:66:000000000-KDBRJ:1:1114:19460:10421	60	+	3
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:1114:19300:10453	60	+	167
2	13366754	13366784	M07808:66:000000000-KDBRJ:1:1114:18377:12317	60	-	5
2	73267582	73267612	M07808:66:000000000-KDBRJ:1:1114:15344:12822	60	-	10
2	26090179	26090209	M07808:66:000000000-KDBRJ:1:1114:28485:10956	60	+	3
2	86789362	86789392	M07808:66:000000000-KDBRJ:1:1114:4776:13421	60	-	25
2	32771382	32771412	M07808:66:000000000-KDBRJ:1:1114:29233:14194	60	+	2
2	70373944	70373974	M07808:66:000000000-KDBRJ:1:1114:12986:14354	60	+	49
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:1114:7310:14731	60	-	98
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:1114:9399:15204	60	-	98
2	73267582	73267612	M07808:66:000000000-KDBRJ:1:1114:1803:15249	60	-	10
2	73267582	73267612	M07808:66:000000000-KDBRJ:1:1114:1820:15258	60	-	10
2	109502573	109502603	M07808:66:000000000-KDBRJ:1:1114:4273:15775	60	+	2
2	6012602	6012632	M07808:66:000000000-KDBRJ:1:1114:4725:16742	60	-	5
2	31817694	31817724	M07808:66:000000000-KDBRJ:1:1114:28652:18033	60	-	2
2	38340337	38340367	M07808:66:000000000-KDBRJ:1:1114:14271:19132	60	+	5
2	224832088	224832118	M07808:66:000000000-KDBRJ:1:1114:8331:19635	60	+	1
2	49943423	49943453	M07808:66:000000000-KDBRJ:1:1114:3218:19278	60	-	2
2	70373944	70373974	M07808:66:000000000-KDBRJ:1:1114:18868:19289	60	+	49
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:1114:4295:20062	60	+	167
2	105750746	105750776	M07808:66:000000000-KDBRJ:1:1114:7609:20566	60	+	3
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:1114:5998:21849	60	+	167
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:1114:5990:21868	60	+	167
2	234493041	234493071	M07808:66:000000000-KDBRJ:1:1114:6489:21948	60	-	4
2	157406486	157406516	M07808:66:000000000-KDBRJ:1:1114:16131:21683	60	+	1
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:1114:8869:22602	60	+	167
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:1114:22025:23023	60	+	167
2	30323968	30323997	M07808:66:000000000-KDBRJ:1:1114:12978:23085	60	+	1
2	134599937	134599967	M07808:66:000000000-KDBRJ:1:1114:18291:23707	60	+	8
2	83102387	83102417	M07808:66:000000000-KDBRJ:1:1114:12545:23837	60	-	3
2	61486011	61486041	M07808:66:000000000-KDBRJ:1:1114:11268:24068	60	+	7
2	175267994	175268024	M07808:66:000000000-KDBRJ:1:1114:24814:24127	60	+	12
2	223719520	223719550	M07808:66:000000000-KDBRJ:1:1114:7568:24207	60	+	1
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:1114:21797:24749	60	-	31
2	7604159	7604189	M07808:66:000000000-KDBRJ:1:1114:16639:25064	60	-	7
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:1114:24869:25801	60	+	167
2	168341168	168341198	M07808:66:000000000-KDBRJ:1:1114:20251:25894	60	+	1
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:1114:21227:27635	60	+	167
2	86789334	86789364	M07808:66:000000000-KDBRJ:1:1114:12989:26955	60	+	3
2	99827673	99827703	M07808:66:000000000-KDBRJ:1:2101:12930:3079	60	+	26
2	27857960	27857990	M07808:66:000000000-KDBRJ:1:2101:22628:4486	60	-	2
2	73267582	73267612	M07808:66:000000000-KDBRJ:1:2101:20109:4554	60	-	10
2	39770873	39770903	M07808:66:000000000-KDBRJ:1:2101:23165:5601	60	+	3
2	22092858	22092888	M07808:66:000000000-KDBRJ:1:2101:9454:5732	60	-	6
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:20300:6417	60	+	167
2	37254912	37254942	M07808:66:000000000-KDBRJ:1:2101:22180:6496	60	+	6
2	126559805	126559835	M07808:66:000000000-KDBRJ:1:2101:11363:7394	60	-	6
2	226314970	226315000	M07808:66:000000000-KDBRJ:1:2101:13582:7488	60	+	2
2	23895908	23895938	M07808:66:000000000-KDBRJ:1:2101:26515:7588	60	-	3
2	23895908	23895938	M07808:66:000000000-KDBRJ:1:2101:26494:7591	60	-	3
2	101228330	101228360	M07808:66:000000000-KDBRJ:1:2101:10432:7983	60	-	8
2	52586157	52586187	M07808:66:000000000-KDBRJ:1:2101:7998:8213	60	-	13
2	225185871	225185901	M07808:66:000000000-KDBRJ:1:2101:15346:9693	60	+	1
2	101228330	101228360	M07808:66:000000000-KDBRJ:1:2101:6966:9979	60	-	8
2	22976503	22976533	M07808:66:000000000-KDBRJ:1:2101:10781:9981	60	-	3
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:3448:10119	60	+	167
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:27663:10151	60	+	167
2	171092213	171092243	M07808:66:000000000-KDBRJ:1:2101:24721:10685	60	+	10
2	153955389	153955419	M07808:66:000000000-KDBRJ:1:2101:23908:11112	60	-	13
2	39942119	39942149	M07808:66:000000000-KDBRJ:1:2101:21231:11513	60	-	3
2	73267586	73267612	M07808:66:000000000-KDBRJ:1:2101:28377:15793	60	-	1
2	62941025	62941055	M07808:66:000000000-KDBRJ:1:2101:4378:15927	60	-	1
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2101:4753:16129	60	-	31
2	210015787	210015817	M07808:66:000000000-KDBRJ:1:2101:15999:16886	60	-	15
2	74332241	74332271	M07808:66:000000000-KDBRJ:1:2101:14327:17021	60	+	6
2	211782566	211782596	M07808:66:000000000-KDBRJ:1:2101:24554:17088	60	+	8
2	70373944	70373974	M07808:66:000000000-KDBRJ:1:2101:22171:17264	60	+	49
2	117700335	117700365	M07808:66:000000000-KDBRJ:1:2101:6647:17649	60	-	4
2	117700335	117700365	M07808:66:000000000-KDBRJ:1:2101:6665:17658	60	-	4
2	74614639	74614669	M07808:66:000000000-KDBRJ:1:2101:22027:17876	60	+	6
2	37994725	37994755	M07808:66:000000000-KDBRJ:1:2101:14937:17954	60	+	3
2	33253418	33253448	M07808:66:000000000-KDBRJ:1:2101:25319:18405	60	-	9
2	33253418	33253448	M07808:66:000000000-KDBRJ:1:2101:25313:18423	60	-	9
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2101:3554:18514	60	-	98
2	13534232	13534262	M07808:66:000000000-KDBRJ:1:2101:5634:18623	60	-	8
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2101:26631:20031	60	-	98
2	151052454	151052484	M07808:66:000000000-KDBRJ:1:2101:8373:20198	60	+	2
2	237700477	237700507	M07808:66:000000000-KDBRJ:1:2101:26214:20228	60	+	7
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:20016:20350	60	+	167
2	33253418	33253448	M07808:66:000000000-KDBRJ:1:2101:13339:20777	60	-	9
2	33253418	33253448	M07808:66:000000000-KDBRJ:1:2101:13321:20786	60	-	9
2	64777021	64777051	M07808:66:000000000-KDBRJ:1:2101:19189:20922	60	-	5
2	28783293	28783323	M07808:66:000000000-KDBRJ:1:2101:28467:21062	60	+	2
2	28783293	28783323	M07808:66:000000000-KDBRJ:1:2101:28483:21071	60	+	2
2	191420202	191420232	M07808:66:000000000-KDBRJ:1:2101:14578:21593	60	+	3
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:13004:21884	60	+	167
2	175267994	175268024	M07808:66:000000000-KDBRJ:1:2101:19730:21900	60	+	12
2	175267994	175268024	M07808:66:000000000-KDBRJ:1:2101:19736:21918	60	+	12
2	74614639	74614669	M07808:66:000000000-KDBRJ:1:2101:16057:21952	60	+	6
2	95229811	95229841	M07808:66:000000000-KDBRJ:1:2101:8580:22264	60	+	2
2	99827673	99827703	M07808:66:000000000-KDBRJ:1:2101:12218:22471	60	+	26
2	128108335	128108365	M07808:66:000000000-KDBRJ:1:2101:13159:23081	60	+	1
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:7354:23218	60	+	167
2	63945875	63945905	M07808:66:000000000-KDBRJ:1:2101:11858:24464	60	-	6
2	63945875	63945905	M07808:66:000000000-KDBRJ:1:2101:11858:24482	60	-	6
2	63945875	63945905	M07808:66:000000000-KDBRJ:1:2101:11842:24489	60	-	6
2	70028081	70028111	M07808:66:000000000-KDBRJ:1:2101:13312:24966	60	+	2
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:9770:25265	60	+	167
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2101:9747:25275	60	+	167
2	24185611	24185641	M07808:66:000000000-KDBRJ:1:2101:22115:26151	60	+	25
2	24185611	24185641	M07808:66:000000000-KDBRJ:1:2101:22119:26169	60	+	25
2	134573984	134574014	M07808:66:000000000-KDBRJ:1:2101:23866:25834	60	+	1
2	123105090	123105120	M07808:66:000000000-KDBRJ:1:2102:22198:5484	60	-	6
2	210015787	210015817	M07808:66:000000000-KDBRJ:1:2102:7311:5794	60	-	15
2	204987437	204987467	M07808:66:000000000-KDBRJ:1:2102:12591:6035	60	-	20
2	204987437	204987467	M07808:66:000000000-KDBRJ:1:2102:12596:6054	60	-	20
2	176512539	176512569	M07808:66:000000000-KDBRJ:1:2102:23895:6324	60	+	4
2	1938286	1938316	M07808:66:000000000-KDBRJ:1:2102:6581:7008	60	+	4
2	223045799	223045829	M07808:66:000000000-KDBRJ:1:2102:19325:8277	60	+	15
2	223045799	223045829	M07808:66:000000000-KDBRJ:1:2102:19314:8291	60	+	15
2	167178128	167178158	M07808:66:000000000-KDBRJ:1:2102:25420:9102	60	+	3
2	233434393	233434423	M07808:66:000000000-KDBRJ:1:2102:25338:9406	60	+	2
2	55592168	55592198	M07808:66:000000000-KDBRJ:1:2102:11614:9907	60	+	5
2	55592168	55592198	M07808:66:000000000-KDBRJ:1:2102:11626:9920	60	+	5
2	52586157	52586187	M07808:66:000000000-KDBRJ:1:2102:28247:10859	60	-	13
2	163456106	163456136	M07808:66:000000000-KDBRJ:1:2102:28446:11374	60	-	2
2	181193554	181193584	M07808:66:000000000-KDBRJ:1:2102:23689:11602	60	-	2
2	181193554	181193584	M07808:66:000000000-KDBRJ:1:2102:23712:11603	60	-	2
2	99827673	99827703	M07808:66:000000000-KDBRJ:1:2102:23393:13151	60	+	26
2	177745095	177745125	M07808:66:000000000-KDBRJ:1:2102:24077:14203	60	-	1
2	23895908	23895938	M07808:66:000000000-KDBRJ:1:2102:6943:14695	60	-	3
2	61459355	61459385	M07808:66:000000000-KDBRJ:1:2102:8122:14980	60	-	5
2	109502573	109502603	M07808:66:000000000-KDBRJ:1:2102:24158:15604	60	+	2
2	24185611	24185641	M07808:66:000000000-KDBRJ:1:2102:27163:16016	60	+	25
2	24185611	24185641	M07808:66:000000000-KDBRJ:1:2102:27181:16022	60	+	25
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2102:7286:17059	60	-	98
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2102:7268:17066	60	-	98
2	211782566	211782596	M07808:66:000000000-KDBRJ:1:2102:4621:17139	60	+	8
2	86789362	86789392	M07808:66:000000000-KDBRJ:1:2102:6416:17452	60	-	25
2	115922517	115922547	M07808:66:000000000-KDBRJ:1:2102:27531:19085	60	+	4
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2102:25634:19581	60	+	167
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2102:24113:19760	60	+	167
2	230250918	230250948	M07808:66:000000000-KDBRJ:1:2102:24553:20039	60	+	8
2	230250918	230250948	M07808:66:000000000-KDBRJ:1:2102:24570:20046	60	+	8
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2102:16089:20754	60	-	31
2	176836531	176836561	M07808:66:000000000-KDBRJ:1:2102:15828:21006	60	+	9
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2102:9361:21637	60	+	167
2	11955484	11955514	M07808:66:000000000-KDBRJ:1:2102:14120:21804	60	+	7
2	121369275	121369305	M07808:66:000000000-KDBRJ:1:2102:17955:22284	60	-	1
2	113753816	113753846	M07808:66:000000000-KDBRJ:1:2102:20533:22531	60	+	12
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2102:21535:23124	60	-	31
2	86789334	86789364	M07808:66:000000000-KDBRJ:1:2102:14668:23568	60	+	3
2	36483966	36483996	M07808:66:000000000-KDBRJ:1:2102:13377:23609	60	+	5
2	36483966	36483996	M07808:66:000000000-KDBRJ:1:2102:13374:23628	60	+	5
2	231997525	231997555	M07808:66:000000000-KDBRJ:1:2102:9930:23684	60	-	19
2	231997525	231997555	M07808:66:000000000-KDBRJ:1:2102:9927:23703	60	-	19
2	86789708	86789736	M07808:66:000000000-KDBRJ:1:2102:12702:23871	60	-	7
2	151052454	151052484	M07808:66:000000000-KDBRJ:1:2102:17101:24564	60	+	2
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2102:20574:24955	60	+	167
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2102:9725:25962	60	+	167
2	1938286	1938316	M07808:66:000000000-KDBRJ:1:2102:13685:26048	60	+	4
2	1938286	1938316	M07808:66:000000000-KDBRJ:1:2102:13689:26065	60	+	4
2	153955389	153955419	M07808:66:000000000-KDBRJ:1:2102:18545:26492	60	-	13
2	217173770	217173800	M07808:66:000000000-KDBRJ:1:2103:10954:5024	60	-	1
2	11289394	11289424	M07808:66:000000000-KDBRJ:1:2103:21681:5038	60	-	1
2	83102385	83102415	M07808:66:000000000-KDBRJ:1:2103:21185:5330	60	-	3
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2103:18607:6495	60	+	167
2	63381878	63381908	M07808:66:000000000-KDBRJ:1:2103:15344:6856	60	+	6
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2103:16825:6868	60	-	98
2	74332241	74332271	M07808:66:000000000-KDBRJ:1:2103:10082:7247	60	+	6
2	147097738	147097768	M07808:66:000000000-KDBRJ:1:2103:19157:7863	60	-	8
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2103:21094:7966	60	+	167
2	3154180	3154210	M07808:66:000000000-KDBRJ:1:2103:18047:8070	60	-	1
2	231997525	231997555	M07808:66:000000000-KDBRJ:1:2103:18735:8105	60	-	19
2	231997525	231997555	M07808:66:000000000-KDBRJ:1:2103:18750:8116	60	-	19
2	235190840	235190870	M07808:66:000000000-KDBRJ:1:2103:27863:8448	60	-	5
2	159242935	159242965	M07808:66:000000000-KDBRJ:1:2103:10101:8919	60	+	4
2	159242935	159242965	M07808:66:000000000-KDBRJ:1:2103:10115:8943	60	+	4
2	230764882	230764912	M07808:66:000000000-KDBRJ:1:2103:16988:9216	60	+	16
2	131849865	131849895	M07808:66:000000000-KDBRJ:1:2103:5082:10318	60	-	1
2	188154491	188154521	M07808:66:000000000-KDBRJ:1:2103:24959:10457	60	-	1
2	23511375	23511405	M07808:66:000000000-KDBRJ:1:2103:4639:10632	60	-	3
2	105750746	105750776	M07808:66:000000000-KDBRJ:1:2103:23240:11518	60	+	3
2	105750746	105750776	M07808:66:000000000-KDBRJ:1:2103:21521:14190	60	+	3
2	134599937	134599967	M07808:66:000000000-KDBRJ:1:2103:3174:15522	60	+	8
2	25447116	25447146	M07808:66:000000000-KDBRJ:1:2103:25437:15765	60	-	2
2	28214528	28214558	M07808:66:000000000-KDBRJ:1:2103:8412:15922	60	-	2
2	211782566	211782596	M07808:66:000000000-KDBRJ:1:2103:28779:16135	60	+	8
2	211782566	211782596	M07808:66:000000000-KDBRJ:1:2103:28800:16138	60	+	8
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2103:6526:17652	60	-	31
2	99827673	99827703	M07808:66:000000000-KDBRJ:1:2103:23566:17876	60	+	26
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2103:4609:18678	60	-	98
2	227534680	227534710	M07808:66:000000000-KDBRJ:1:2103:24722:19643	60	+	1
2	225441229	225441259	M07808:66:000000000-KDBRJ:1:2103:26577:19824	60	-	1
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2103:7774:19856	60	-	98
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2103:7758:19865	60	-	98
2	145404918	145404948	M07808:66:000000000-KDBRJ:1:2103:5220:20049	60	-	6
2	145404918	145404948	M07808:66:000000000-KDBRJ:1:2103:5237:20060	60	-	6
2	86789681	86789711	M07808:66:000000000-KDBRJ:1:2103:16479:20640	60	-	2
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2103:27513:20837	60	-	98
2	86789708	86789736	M07808:66:000000000-KDBRJ:1:2103:7771:21101	60	-	7
2	223952581	223952611	M07808:66:000000000-KDBRJ:1:2103:8246:21334	60	+	18
2	174654905	174654935	M07808:66:000000000-KDBRJ:1:2103:6615:21534	60	-	5
2	123105090	123105120	M07808:66:000000000-KDBRJ:1:2103:17240:21963	60	-	6
2	43444244	43444274	M07808:66:000000000-KDBRJ:1:2103:17412:22172	60	-	2
2	54452431	54452461	M07808:66:000000000-KDBRJ:1:2103:15855:23419	60	+	3
2	54452431	54452461	M07808:66:000000000-KDBRJ:1:2103:15839:23434	60	+	3
2	223952581	223952611	M07808:66:000000000-KDBRJ:1:2103:21169:24033	60	+	18
2	223952581	223952611	M07808:66:000000000-KDBRJ:1:2103:21155:24044	60	+	18
2	32771382	32771412	M07808:66:000000000-KDBRJ:1:2103:25956:24045	60	+	2
2	130329132	130329162	M07808:66:000000000-KDBRJ:1:2103:7909:24620	60	-	2
2	64777021	64777051	M07808:66:000000000-KDBRJ:1:2103:13388:24630	60	-	5
2	204987437	204987467	M07808:66:000000000-KDBRJ:1:2103:15064:24859	60	-	20
2	204997927	204997957	M07808:66:000000000-KDBRJ:1:2103:9514:25372	60	+	1
2	95229811	95229841	M07808:66:000000000-KDBRJ:1:2104:19616:2469	60	+	2
2	69059827	69059857	M07808:66:000000000-KDBRJ:1:2104:20725:3143	60	+	2
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2104:24142:4631	60	+	167
2	128192145	128192175	M07808:66:000000000-KDBRJ:1:2104:25498:5537	60	-	2
2	54452383	54452413	M07808:66:000000000-KDBRJ:1:2104:16373:6718	60	-	4
2	171094374	171094404	M07808:66:000000000-KDBRJ:1:2104:9878:6740	60	+	13
2	171092213	171092243	M07808:66:000000000-KDBRJ:1:2104:26064:7585	60	+	10
2	115400356	115400386	M07808:66:000000000-KDBRJ:1:2104:20249:8355	60	+	5
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2104:9182:8543	60	+	167
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2104:13913:9365	60	-	98
2	223952581	223952611	M07808:66:000000000-KDBRJ:1:2104:25102:9527	60	+	18
2	205084212	205084242	M07808:66:000000000-KDBRJ:1:2104:11093:10334	60	-	5
2	31817694	31817724	M07808:66:000000000-KDBRJ:1:2104:6680:12429	60	-	2
2	48378675	48378705	M07808:66:000000000-KDBRJ:1:2104:2946:12858	60	+	3
2	231997525	231997555	M07808:66:000000000-KDBRJ:1:2104:7113:14910	60	-	19
2	223045799	223045829	M07808:66:000000000-KDBRJ:1:2104:15884:15791	60	+	15
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2104:7489:16072	60	-	31
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2104:7501:16086	60	-	31
2	113753816	113753846	M07808:66:000000000-KDBRJ:1:2104:24268:15931	60	+	12
2	126559805	126559835	M07808:66:000000000-KDBRJ:1:2104:24693:16878	60	-	6
2	230250918	230250948	M07808:66:000000000-KDBRJ:1:2104:17723:17246	60	+	8
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2104:27932:17275	60	-	98
2	7604159	7604189	M07808:66:000000000-KDBRJ:1:2104:28374:17308	60	-	7
2	7604159	7604189	M07808:66:000000000-KDBRJ:1:2104:28389:17317	60	-	7
2	269314	269344	M07808:66:000000000-KDBRJ:1:2104:24851:17948	60	-	4
2	69417893	69417923	M07808:66:000000000-KDBRJ:1:2104:20253:20129	60	-	2
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2104:16170:20525	60	+	167
2	61459355	61459385	M07808:66:000000000-KDBRJ:1:2104:22087:20610	60	-	5
2	215607666	215607696	M07808:66:000000000-KDBRJ:1:2104:20251:20646	60	+	1
2	112068717	112068747	M07808:66:000000000-KDBRJ:1:2104:7325:21046	60	-	8
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2104:19405:21180	60	+	167
2	114078824	114078854	M07808:66:000000000-KDBRJ:1:2104:24283:21259	60	+	2
2	114078824	114078854	M07808:66:000000000-KDBRJ:1:2104:24294:21276	60	+	2
2	83102383	83102413	M07808:66:000000000-KDBRJ:1:2104:13707:21705	60	-	1
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2104:20401:21943	60	+	167
2	99827673	99827703	M07808:66:000000000-KDBRJ:1:2104:17874:22354	60	+	26
2	68049750	68049780	M07808:66:000000000-KDBRJ:1:2104:17131:22565	60	-	7
2	68049750	68049780	M07808:66:000000000-KDBRJ:1:2104:17120:22579	60	-	7
2	68049750	68049780	M07808:66:000000000-KDBRJ:1:2104:17133:22591	60	-	7
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2104:14190:22766	60	-	98
2	22976503	22976533	M07808:66:000000000-KDBRJ:1:2104:20332:23085	60	-	3
2	146069817	146069847	M07808:66:000000000-KDBRJ:1:2104:12362:23098	60	+	6
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2104:9317:23233	60	+	167
2	43382462	43382492	M07808:66:000000000-KDBRJ:1:2104:12799:24715	60	-	1
2	177753050	177753079	M07808:66:000000000-KDBRJ:1:2104:19890:25913	60	-	4
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2104:20235:27483	60	+	167
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2104:13043:28865	60	+	167
2	24139245	24139275	M07808:66:000000000-KDBRJ:1:2105:12893:2416	60	-	2
2	126160794	126160824	M07808:66:000000000-KDBRJ:1:2105:13527:3438	60	+	1
2	219942	219972	M07808:66:000000000-KDBRJ:1:2105:23710:4208	60	+	4
2	175267994	175268024	M07808:66:000000000-KDBRJ:1:2105:8599:4682	60	+	12
2	39271114	39271144	M07808:66:000000000-KDBRJ:1:2105:18960:5080	60	-	2
2	217721635	217721665	M07808:66:000000000-KDBRJ:1:2105:6651:5570	60	-	9
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2105:12421:5641	60	+	167
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2105:12405:5649	60	+	167
2	13877771	13877801	M07808:66:000000000-KDBRJ:1:2105:6193:5688	60	+	3
2	231997525	231997555	M07808:66:000000000-KDBRJ:1:2105:21346:6533	60	-	19
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2105:18291:6986	60	-	98
2	23511375	23511405	M07808:66:000000000-KDBRJ:1:2105:8276:7383	60	-	3
2	222817748	222817778	M07808:66:000000000-KDBRJ:1:2105:20925:7448	60	+	2
2	77853876	77853906	M07808:66:000000000-KDBRJ:1:2105:24457:7522	60	+	2
2	70373944	70373974	M07808:66:000000000-KDBRJ:1:2105:13170:7889	60	+	49
2	70373944	70373974	M07808:66:000000000-KDBRJ:1:2105:13149:7897	60	+	49
2	147097738	147097768	M07808:66:000000000-KDBRJ:1:2105:14578:8785	60	-	8
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2105:8053:8873	60	+	167
2	33860355	33860385	M07808:66:000000000-KDBRJ:1:2105:7036:9206	60	-	3
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2105:10524:9513	60	+	167
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2105:4834:10334	60	-	98
2	73267582	73267612	M07808:66:000000000-KDBRJ:1:2105:20002:10392	60	-	10
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2105:24565:11002	60	-	98
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2105:24561:11020	60	-	98
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2105:24806:11091	60	+	167
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2105:3807:11095	60	+	167
2	152592142	152592172	M07808:66:000000000-KDBRJ:1:2105:24443:11848	60	-	1
2	99827673	99827703	M07808:66:000000000-KDBRJ:1:2105:2914:12303	60	+	26
2	231997525	231997555	M07808:66:000000000-KDBRJ:1:2105:17153:13501	60	-	19
2	70373944	70373974	M07808:66:000000000-KDBRJ:1:2105:10051:13201	60	+	49
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2105:7152:13820	60	+	167
2	64230654	64230684	M07808:66:000000000-KDBRJ:1:2105:7370:15125	60	+	3
2	153955389	153955419	M07808:66:000000000-KDBRJ:1:2105:2668:15241	60	-	13
2	153955389	153955419	M07808:66:000000000-KDBRJ:1:2105:2646:15244	60	-	13
2	63381878	63381908	M07808:66:000000000-KDBRJ:1:2105:12286:15475	60	+	6
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2105:25356:16552	60	+	167
2	188068784	188068814	M07808:66:000000000-KDBRJ:1:2105:23069:16566	60	-	5
2	230280518	230280548	M07808:66:000000000-KDBRJ:1:2105:15129:19032	60	+	13
2	83102387	83102417	M07808:66:000000000-KDBRJ:1:2105:24543:19554	60	-	3
2	83102387	83102417	M07808:66:000000000-KDBRJ:1:2105:24564:19560	60	-	3
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2105:23215:19903	60	+	167
2	175301436	175301466	M07808:66:000000000-KDBRJ:1:2105:28306:20295	60	-	5
2	233422114	233422144	M07808:66:000000000-KDBRJ:1:2105:18924:20425	60	-	2
2	68745500	68745530	M07808:66:000000000-KDBRJ:1:2105:15932:20636	60	-	1
2	213241747	213241777	M07808:66:000000000-KDBRJ:1:2105:10937:20668	60	-	6
2	213241747	213241777	M07808:66:000000000-KDBRJ:1:2105:10921:20681	60	-	6
2	61916898	61916928	M07808:66:000000000-KDBRJ:1:2105:11492:21132	60	+	8
2	44263900	44263930	M07808:66:000000000-KDBRJ:1:2105:27319:21416	60	-	3
2	44263900	44263930	M07808:66:000000000-KDBRJ:1:2105:27341:21424	60	-	3
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2105:17776:21628	60	+	167
2	230298578	230298608	M07808:66:000000000-KDBRJ:1:2105:20645:21705	60	+	1
2	147097738	147097768	M07808:66:000000000-KDBRJ:1:2105:27741:22042	60	-	8
